IPCC_annex;C_group_IM24_sh;Country_code_A3;Name;ipcc_code_2006_for_standard_report;ipcc_code_2006_for_standard_report_name;Substance;fossil_bio;Y_1970;Y_1971;Y_1972;Y_1973;Y_1974;Y_1975;Y_1976;Y_1977;Y_1978;Y_1979;Y_1980;Y_1981;Y_1982;Y_1983;Y_1984;Y_1985;Y_1986;Y_1987;Y_1988;Y_1989;Y_1990;Y_1991;Y_1992;Y_1993;Y_1994;Y_1995;Y_1996;Y_1997;Y_1998;Y_1999;Y_2000;Y_2001;Y_2002;Y_2003;Y_2004;Y_2005;Y_2006;Y_2007;Y_2008;Y_2009;Y_2010;Y_2011;Y_2012;Y_2013;Y_2014;Y_2015;Y_2016;Y_2017;Y_2018;Y_2019;Y_2020;Y_2021;Y_2022;Y_2023;Y_2024
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;1.A.3.d;Water-borne Navigation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;343,3127322;369,2601218;435,4201363;429,8146862;324,5300717;339,9853903;526,0448883;535,423503;566,9471769;548,5752749;901,3882348;844,4365438;880,9575588
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;1.A.4;Residential and other sectors;CO2;fossil;;;;20,89244155;8,9538269;8,9538269;14,92313738;14,92313738;20,89244155;20,89244155;344,7861733;350,7554838;337,6796387;337,3579483;340,6644264;343,4921214;381,2826392;375,1409919;359,394971;367,8776367;329,9447129;62,9844;40,93990314;31,49235099;28,34296562;22,04449686;22,04449686;25,19388223;25,19388223;25,19388223;15,74602091;3,14908339;3,14908339;12,59693752;;34,64143438;28,34296562;15,74602091;3,14908339;37,79051777;25,19388223;28,34296562;28,34296562;31,49235099;9,44755215;6,29846876;3,14908339;2,20444681;4,09702737;4,43719346;42,13649889;46,350335;62,11532313;64,0726854;64,96189343
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;1.A.5;Non-Specified;CO2;fossil;1074,281225;1074,281225;1108,798361;1177,251146;1205,545377;1141,278037;1094,023728;1280,221052;1330,878342;1635,803289;1398,651447;1606,532454;1015,854323;1871,681624;1737,11172;1578,140979;1136,522495;1404,874345;1570,267975;1452,808325;1130,966939;1020,512634;877,5845058;845,4020586;691,2954927;625,4690988;631,8861366;631,8861366;747,393224;747,393224;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;1.B.1;Solid Fuels;CO2;fossil;0,955910212;0,944511937;1,06641656;1,069836943;0,942818417;1,284142096;0,861693154;0,996478702;0,786687676;0,723667379;0,982716931;0,985850263;0,856378251;0,777786775;0,823249434;0,81364733;0,795664358;0,81106386;0,813024326;0,821471054;0,82324094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;1.B.2;Oil and Natural Gas;CO2;fossil;0,000593915;0,000593915;0,000633358;0,000630372;0,000653373;0,01283498;5,031898831;4,592160102;3,672134434;4,233978504;3,696633323;4,266511973;4,66534907;5,137550181;6,505467652;6,798490414;6,5949446;6,334491378;5,964057624;5,438983323;5,907096292;5,536600575;4,836372915;4,616540616;1080,708472;1018,887928;1191,685354;1244,814841;1105,31641;913,622733;833,6363887;900,5681522;902,4507341;1108,609985;895,9420261;841,6169792;801,1797575;919,6697654;862,1912983;747,1632658;730,8381658;693,6460435;421,0986842;383,2111151;430,7557923;409,3943089;405,7117829;360,7589286;304,0675271;387,7007474;450,4087972;437,9898544;399,4326605;221,3212805;182,8669328
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.A.1;Cement production;CO2;fossil;206,492;225,369;232,776;263,355;349,45;368,06;256,5;255,824;222,775;211,564;209,739;226,746;246,696;231,876;239,766;197,58;196,69;215,496;215,325;198,26;197,308;106,5;73,95;63,176;63,45;42,1;101,22;52,375;56,012;66,303;66,815;83,616;110,24;137,696;168,051;217,257;206,562;201,93;154,536;162,84;178,36;162,132;146,202;151,533;109,56;141,246;101,80214;360,0728046;464,8160113;540,2298899;501,558336;636,3228422;828,8993684;827,9642558;837,7050117
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.A.2;Lime production;CO2;fossil;85,05;95,25;105,45;112,275;112,275;112,275;81,675;75,525;74,85;86,4;85,05;92,55;77,55;80,25;82,35;86,4;102,075;102,075;75,525;74,85;69;62,25;48,75;37,5;30;15;15,6;16,275;16,875;17,475;18,15;18,75;18,75;18,75;18,75;18,75;23,31801329;23,03354801;24,04217519;24,47667233;25,05600185;22,30418662;27,22848756;27,80781709;29,58278413;30;30;30;30;30;30;30;30;30;30
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.A.3;Glass Production;CO2;fossil;1,000495;1,028155;1,05605;1,08453;1,114105;1,145115;1,17784;1,21213;1,247405;1,282825;1,31787;1,352455;1,387055;1,422405;1,459535;1,499285;1,541455;1,586075;1,634435;1,688155;1,748135;1,81546;1,88919;1,96575;2,0402;2,10918;2,17125;2,227915;2,282395;2,33941;2,402435;2,47245;2,54857;2,63011;2,715745;2,804475;2,89634;2,991745;3,090465;3,192255;3,296935;3,40437;3,51456;3,515305912;3,628316544;3,744960261;3,834565313;3,926314331;4,020258612;4,121249152;3,217675713;3,603880239;3,603880239;3,603880239;3,64627883
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11,60601077;4,85040463;2,19467106;1,721250265;1,24782947;0,974246019;1,091180805;1,091180805;1,091180805;1,104018226
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.C;Metal Industry;CO2;fossil;13,0023295;12,9988895;12,1225739;12,8522834;13,1376935;6,7298667;14,4554564;14,1162724;14,0865164;14,1613364;14,0158244;14,1066404;14,3921452;14,2650372;14,1399651;13,9635364;14,3611852;14,2806892;16,237764;16,5602294;16,5399334;1,832788;2,073072;1,4499504;1,257792;1,2516;1,205848;1,26364;1,26364;1,28772;1,34104;1,29976;1,40296;1,48896;1,33244;1,47348;1,47348;1,47348;1,2;;;;;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2;1,2
Non-Annex_I;Western_Africa;COD;Congo_the Democratic Republic of the;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;44,26811061;45,40702775;46,64392401;47,95531559;49,19570619;50,54222914;51,97817893;53,49539147;55,03319451;56,46191982;58,07126813;59,56496213;63,81130414;65,38212427;68,8406272;71,70530965;73,51106328;77,21833848;79,20748849;88,26074664;89,45406744;82,33141263;86,62242799;89,79653595;91,59876985;94,32882532;96,71842898;98,907031;100,9378119;103,0658305;102,3885158;105,1134377;108,7226979;112,581861;115,4036497;119,6121429;123,2798683;127,0874033;131,6264276;135,4580163;138,8003996;142,8731794;147,2012904;151,4400255;155,7796505;160,2561948;164,9531808;169,7841602;174,7475607;179,7256614;141,950964;146,3878212;150,9606046;155,5309076;160,1703258
Non-Annex_I;Western_Africa;COG;Congo;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;42,74347236;42,74347236;42,8444748;59,0385858;56,73881028;59,34134067;65,35493235;76,522791;77,45931789;77,15632179;77,00482374;77,15632179;28,97769273;3,36002064;3,30951942;3,30951942;3,20852259;3,20852259;3,20852259;3,20852259;3,20852259;;6,41704518;3,20852259;3,20852259;3,20852259;3,20852259;3,20852259;3,20852259;22,45965072;;;;32,86903488;38,67525585;44,9867022;46,75370073;41,60373195;49,83367488;132,668408;210,8093989;299,1351941;418,713542;415,7850659;443,9586261;1263,216776;1349,160822;1336,763315;1518,642676;2130,8393;2225,127431;2381,347904;2961,203659;2716,451336;2754,425134
Non-Annex_I;Western_Africa;COG;Congo;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;;;;;;;;;;;;;;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;3,11161158;;3,11161158;3,11161158;;;;;;;3,11161158;;;3,11161158;;;;;;;;;;;;;;;;;;
Non-Annex_I;Western_Africa;COG;Congo;1.A.2;Manufacturing Industries and Construction;CO2;fossil;143,1281342;143,1281342;136,9052438;136,9052438;115,1246362;99,5672439;102,6788477;112,0133497;71,56407096;65,34117288;49,78378062;49,78378062;52,89506712;62,22956904;56,0066787;68,45245938;37,33767486;59,11795746;46,67217678;62,22956904;43,5605652;56,0066787;49,78378062;37,33767486;28,00317294;34,22638836;28,00317294;18,6689961;;;3,11161158;12,44578068;6,22289034;40,44928644;21,7802826;21,7802826;34,22638836;28,00317294;65,34117288;56,0066787;31,11478452;43,5605652;123,0942322;101,7025705;73,79630856;117,1630517;88,67402148;114,2979521;111,6638673;112,9181168;105,8481549;106,9632173;108,840875;112,270641;113,8287457
Non-Annex_I;Western_Africa;COG;Congo;1.A.3.a;Civil Aviation;CO2;fossil;;;;19,02768325;19,02768325;19,02768325;19,02768325;19,08052325;22,21672625;28,64705165;31,83609465;25,45830895;28,64705165;28,64705165;25,45830895;25,45830895;22,26926595;22,26926595;22,26926595;22,26926595;22,26926595;15,94460725;22,26926595;19,08052325;19,08052325;12,75556425;19,13334995;12,75556425;15,94460725;12,75556425;51,0222713;76,53370725;57,400057;63,77813585;60,58909285;70,15592155;70,15592155;95,6670572;98,8557999;105,2335856;95,6670572;105,2335856;98,8557999;92,4780142;86,1002285;108,4226215;86,1002285;42,8492493;43,3976686;43,48058715;38,24754505;39,44017935;42,1604326;47,51668266;51,71498674
Non-Annex_I;Western_Africa;COG;Congo;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;346,8207002;346,8207002;382,0107596;340,5076207;362,6556657;375,2818103;496,5827171;365,1369968;448,4548931;426,099215;480,5401041;518,7307547;627,1975712;635,9919817;562,1956731;578,4465283;539,9439608;556,2981795;520,58886;495,2322993;491,8161368;526,5903263;450,001074;453,2095966;271,570016;405,28942;297,654072;234,7300738;301,6937513;294,6534878;374,3469788;473,7074875;367,9299336;533,9424871;645,2019636;650,7881426;809,4485284;863,2661987;1077,510569;1176,455487;1387,179423;1540,357901;1215,361465;1534,240308;1632,146718;1228,494993;1071,277127;1203,268907;1175,514338;1188,715237;1114,251397;1125,984766;1145,731888;1181,8359;1198,237553
Non-Annex_I;Western_Africa;COG;Congo;1.A.3.c;Railways;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;288,7675592;285,5590366;298,3934308;336,8956871;263,0993859;46,93432497;45,85313187;46,36657818;43,46271774;43,92155976;44,69158473;46,09989459;46,73967418
Non-Annex_I;Western_Africa;COG;Congo;1.A.3.d;Water-borne Navigation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,94185702;27,94185702;25,12890072;24,54831918;24,82482618;23,26935996;23,5145295;23,92740504;22,41561897;23,38507152
Non-Annex_I;Western_Africa;COG;Congo;1.A.4;Residential and other sectors;CO2;fossil;40,7750405;40,7750405;43,92442587;43,92442587;50,0582907;53,20767607;59,50614483;62,65523541;59,50614483;56,35675946;53,20767607;53,20767607;62,49066756;71,9382269;78,07209804;81,05662077;81,05662077;77,90753738;77,90753738;74,92301465;74,92301465;81,22148341;81,22148341;78,07209804;65,96892273;78,07209804;71,77393126;49,89373004;5,96930417;43,75982194;69,11800612;71,9382269;72,10278756;78,07209804;14,92313738;55,86304052;58,68295932;67,96595081;80,39859269;98,96453959;108,4123937;105,2630084;83,87683436;90,01044767;86,86136428;82,65917384;92,10673318;79,40826569;80,24818867;81,3696687;71,94205855;74,48762494;76,07503658;78,47229379;79,56134123
Non-Annex_I;Western_Africa;COG;Congo;1.B.2;Oil and Natural Gas;CO2;fossil;1177,719299;1435,330499;1325,180702;8319,073875;12257,33195;7325,245587;6920,593516;1804,79624;811,637577;701,4419989;1106,764529;1291,369917;1549,387847;1623,549654;1660,862852;1660,755603;1697,657295;1697,948035;1698,520805;1699,260379;1699,308042;1699,327922;1699,791837;1700,506793;1700,104753;2143,537598;2834,99601;3058,014521;3692,397812;3787,744028;3996,901384;3754,894647;2346,224543;2804,566218;2829,896892;3436,321496;3746,122831;3120,523248;3010,917094;3297,880217;3418,698757;2722,159091;2186,305045;2822,911694;2491,209861;2326,516592;2218,188635;2250,578857;3131,73345;3313,276528;3536,565911;3009,84943;3595,766139;3302,611388;3824,730739
Non-Annex_I;Western_Africa;COG;Congo;2.A.1;Cement production;CO2;fossil;45,448;50,082;40,504;33,465;16,388;26,29;24,7;21,24;30,485;25,63;15,742;23,868;17,784;12,656;20,205;27,59;0,884;16,644;37,41;52,151;38,52;43,452;52,7;40,28;48,222;42,1;21;;;;8,3;;;;;41,7;39,8;38,1;39,48;38,94;29,12;24,78;53,1;84,75;152,72;247,8;382,261;420,0849387;278,3329409;285,1538826;234,3730542;292,1850742;349,2158508;348,8218872;352,9256741
Non-Annex_I;Western_Africa;COG;Congo;2.A.2;Lime production;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;;0,075;0,075;0,15;0,225;0,225;0,2925;0,2925;0,2925;0,3;0,3;0,373088213;0,368536768;0,384674803;0,391626757;0,40089603;0,356866986;0,435655801;0,444925073;0,473324546;;;;;;;;;;
Non-Annex_I;Western_Africa;COG;Congo;2.A.3;Glass Production;CO2;fossil;0,0667545;0,0688095;0,0709655;0,0732025;0,075494;0,0778205;0,0801725;0,0825565;0,084989;0,087493;0,0900845;0,0927695;0,09554;0,09838;0,101266;0,1041825;0,1071265;0,1101055;0,113125;0,1161945;0,1193235;0,122506;0,1257455;0,1290655;0,132498;0,136064;0,139795;0,143682;0,1476505;0,1515985;0,1554635;0,159194;0,1628435;0,166578;0,1706295;0,1751545;0,1802295;0,185783;0,1916385;0,1975395;0,203304;0,208872;0,2143095;0,214592494;0,219888553;0,225315316;0,229717579;0,234205855;0,238781824;0,24361969;0,200235362;0,224268797;0,224268797;0,224268797;0,226907254
Non-Annex_I;Western_Africa;COG;Congo;2.A.4;Other Process Uses of Carbonates;CO2;fossil;;;;;;;;;;;;;;;;;;;;;;;;;;0,359870801;0,331952381;0,304033962;0,276115543;0,248197124;0,220278705;0,192360286;0,164441867;0,136523447;0,108605028;0,080686609;0,05276819;0,024849771;;;;;0,000928189;0,074102483;0,031158532;0,020401151;0,057682303;0,09463245;0,078480858;0,05903458;0,048521573;0,05434542;0,05434542;0,05434542;0,054984777
Non-Annex_I;Western_Africa;COG;Congo;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;6,569878855;6,656765876;6,748990211;6,845019332;6,944669437;7,045456543;8,38399457;7,87043534;7,98237954;8,092180509;8,204413337;8,323225546;7,828920354;7,955295854;8,083013491;8,211619386;7,726176694;7,861405866;7,383002095;7,525127215;7,67539999;7,212373919;7,383905964;6,96850764;7,808036374;7,415514848;7,014633425;6,606988413;6,821947338;7,043180341;8,500543488;8,724841509;8,951871864;9,18626634;8,204873924;8,473966429;8,758081016;9,00671365;9,329597233;9,608008975;9,996498311;10,30156639;10,66856587;10,9832821;11,14332561;11,24976072;11,29313798;11,51613988;11,79222265;12,18396173;9,669924731;10,01113083;10,29802174;10,62391393;10,96456633
Non-Annex_I;Western_Africa;COG;Congo;4.C;Incineration and Open Burning of Waste;CO2;fossil;0,000792101;0,000792101;0,000833714;0,000877317;0,000922645;0,000969493;0,001019904;0,001071988;0,001125978;0,001182211;0,001240959;0,001301192;0,001364002;0,00142924;0,001496629;0,001565961;0,001623299;0,001681964;0,001742183;0,001804249;0,00186844;0,001934735;0,002003337;0,002074494;0,002148473;0,002225526;0,00230762;0,002393402;0,002482477;0,002574227;0,002808244;0,00290922;0,003012561;0,003120683;0,003236907;0,003363468;0,003501592;0,003650354;0,00380582;0,003962301;0,004115679;0,00426455;0,004409983;0,004554561;0,004702361;0,004856492;0,005017792;0,005185549;0,00535932;0,005538132;0,005721307;0,005909152;0,006100488;0,006283476;0,006471952
Non-Annex_I;Oceania;COK;Cook Islands;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;1,631389921;1,631389921;3,34800415;5,011776976;5,925482806;6,036619269;6,903237648;10,76151245;7,843833992;8,642887055;8,906793775;18,21002221;18,57768803;18,46515505;16,72299643;19,7385973;14,84500759;15,95992479;15,49705697;13,62763574;11,97782464;8,845476233;14,11932035;14,8935325;13,08157873;13,07067367;12,75818475;13,73704324;15,80833072;15,64668792;21,11289487;22,66495587;13,2954107;12,72656555;20,29589505;31,68296968;30,63862916;25,09370829;23,07705183;19,0824941;20,32782506;21,19341866;22,16462689;25,35319427;30,52236289;26,41755766;28,34575807;25,54220587;28,84502641;27,09048712;17,75122109;19,89675877;22,20093696;22,09600652;23,1066716
Non-Annex_I;Oceania;COK;Cook Islands;1.A.2;Manufacturing Industries and Construction;CO2;fossil;0,420936594;0,420936594;0,525980072;0,505163175;0,600277701;0,525980072;0,5144528;0,964413571;0,927913768;1,276347365;0,969208531;4,36983961;2,737236085;2,398889531;2,142989947;2,85945492;1,848918636;2,022559588;1,941032098;1,778947115;3,710033122;2,6472925;4,146982379;4,044793699;5,765472412;6,104194373;6,049792909;5,555161459;5,710119702;6,303095513;9,985163293;8,864580512;5,177216067;4,629410665;8,190597947;13,0044079;13,48553063;12,35974865;11,40323339;8,466802481;10,37455586;11,22559619;11,12507574;13,17475098;13,67582246;11,66945972;12,59977463;12,172656;13,91120274;14,31797098;9,566682498;10,55333024;11,77547333;11,71981777;12,25587892
Non-Annex_I;Oceania;COK;Cook Islands;1.A.3.a;Civil Aviation;CO2;fossil;1,207094532;1,207094532;1,499105072;1,282362319;0,834365613;0,774305995;0,752776021;0,878645257;0,72405303;0,951822134;1,109376482;2,414491558;2,302147472;3,052810453;3,628830494;5,317884192;2,458407639;3,361432764;3,441380727;3,484415529;2,919189431;1,98602625;2,623346703;2,716028347;2,749890686;2,877193617;3,502214003;3,830428374;3,594233578;3,280908642;4,47370498;4,027945248;1,366295483;1,145600289;1,74863696;4,668353156;4,784357295;4,094644248;4,354054661;4,554002194;7,427421403;12,75278215;7,260947564;6,524107799;6,780623669;3,58178131;3,154879077;6,010395408;5,503801218;2,771157892;1,818584008;2,169181165;2,420385041;3,223413522;3,631018158
Non-Annex_I;Oceania;COK;Cook Islands;1.A.3.b_noRES;Road Transportation no resuspension;CO2;fossil;5,52182421;5,52182421;5,822487055;5,699089625;5,898518182;6,593971542;6,059779941;6,575532806;7,262391601;7,675541403;7,742675494;15,7346361;16,44304894;15,40032553;14,17607082;13,69269485;8,749975126;9,790709599;9,535810724;9,052902512;15,54694016;11,2797613;18,14399862;18,26489185;18,96045473;14,53806418;14,61242471;14,42688399;13,8813713;13,46920421;15,61115922;15,82574196;8,451593416;7,702734128;11,78802499;20,11153215;22,70073459;19,20884726;24,00786616;24,39679492;33,2761891;34,64013382;41,77971144;39,28601683;37,78079202;37,35662047;36,98101908;35,52581258;38,75794599;42,48668258;30,67888603;35,62098844;39,74610933;39,55825345;41,36763677
Non-Annex_I;Oceania;COK;Cook Islands;1.A.3.c;Railways;CO2;fossil;;;;;;;;;;;;;;;;;;;;;0,258335903;0,182920242;0,304554271;0,2972901;0,299282992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Non-Annex_I;Oceania;COK;Cook Islands;1.A.3.d;Water-borne Navigation;CO2;fossil;0,198059783;0,198059783;0,229422431;0,219196344;0,261127273;0,743161858;0,532138439;0,687925099;0,656562451;0,698493379;0,635768083;1,523546688;1,510744209;1,424291714;1,741629098;2,222931368;1,481229015;1,418024833;1,597112789;1,038586113;1,693628627;1,189025948;1,87697183;1,583306284;2,085655032;2,226419657;2,213184817;2,429111975;2,426333121;2,526458989;3,665041728;3,548522607;2,084604855;1,669485304;2,812818123;4,47688159;4,809824992;3,35276864;3,358218769;2,473709892;2,66511915;2,802755543;3,267519426;3,065624047;3,440428571;2,850456656;3,491942117;3,296081677;3,652092803;3,917942921;2,111976197;2,93901164;3,279366762;3,165143321;3,407440905
Non-Annex_I;Oceania;COK;Cook Islands;1.A.3.e;Other Transportation;CO2;fossil;;;;;;;;;;;;;;;;;;;;;0,343053747;0,222582046;0,479318123;0,436591823;0,549780684;0,695012472;0,754397537;0,841686206;0,872955122;0,90081825;1,260722242;1,280827567;0,978730505;0,905125275;1,394613294;2,24049363;2,217816226;1,945818842;1,924157674;1,550850618;1,933839687;2,199537063;2,973122217;3,187147492;3,41114457;2,764859018;3,606612517;3,361837617;3,510845445;3,455548285;2,215081744;2,509370202;2,799952733;2,786719045;2,914182785
Non-Annex_I;Oceania;COK;Cook Islands;1.A.4;Residential and other sectors;CO2;fossil;0,472951126;0,472951126;0,422908241;0,462514335;0,544955606;0,803736601;0,742105046;0,874091015;0,783249974;0,855860448;1,182000323;1,942581078;1,914984901;1,762823834;1,65354692;2,298890643;2,456412318;2,435634451;2,47935677;2,379608088;3,799310076;2,580525649;4,062351939;4,007227864;4,01458973;3,635016622;3,702269095;3,970200584;3,966509716;3,988878105;3,255862141;3,111888137;1,702200181;1,472801868;2,405100852;3,653608691;3,604120838;4,73224498;4,560204634;4,367463617;5,674213014;7,172878019;7,631645609;10,70646709;12,89931761;13,74502757;15,34524514;13,09041183;13,03002999;13,84131823;9,991073702;11,16278206;12,45550347;12,39663382;12,96365234
Non-Annex_I;Oceania;COK;Cook Islands;1.A.5;Non-Specified;CO2;fossil;9,18247164;9,18247164;8,021655336;10,74730623;15,33611789;8,766034947;8,412778656;4,522601351;6,82796917;6,810221113;8,438771739;13,19784714;13,00504105;13,35026669;9,738184362;8,924870764;3,768771998;5,581738618;6,337731166;7,964122618;0,451656469;0,329638179;0,614518942;0,629083455;0,663115638;0,550945658;0,504411224;0,636023592;0,497925015;0,557735774;0,64936722;1,146626524;0,412115404;0,416303116;0,879765966;1,055766996;1,480431759;0,889185462;0,754696898;0,595474323;0,722305827;1,020956047;1,328946736;1,470010431;1,6189302;1,330894068;1,403598771;1,318933073;1,665533661;1,254982655;0,461913113;0,565522301;0,631002249;0,628019882;0,656745334
Non-Annex_I;Oceania;COK;Cook Islands;1.B.2;Oil and Natural Gas;CO2;fossil;6,94351E-08;6,94351E-08;6,94368E-09;8,33235E-09;5,55468E-09;8,33235E-09;5,55468E-09;6,94368E-09;8,33235E-09;8,33235E-09;;;;;;;;;;;;;;4,11198E-09;;;;;;;;;;;;;;;;;;9,58065E-08;1,67335E-07;6,16862E-07;8,68934E-07;4,85122E-07;7,35229E-07;8,51325E-07;1,43572E-06;3,4023E-07;4,56837E-07;1,57482E-07;1,63866E-07;2,63741E-08;4,2449E-09
Non-Annex_I;Oceania;COK;Cook Islands;2.A.3;Glass Production;CO2;fossil;0,0010703;0,00107535;0,0010711;0,00105885;0,0010404;0,00101775;0,0009905;0,00095915;0,00092745;0,0009003;0,00088115;0,00087185;0,00087125;0,00087635;0,00088245;0,0008861;0,0008862;0,00088385;0,00088055;0,00087895;0,00088065;0,0008865;0,00089545;0,00090515;0,0009125;0,00091525;0,0009122;0,00090465;0,00089575;0,0008903;0,0008913;0,00090015;0,0009154;0,0009345;0,0009536;0,00096995;0,0009828;0,00099295;0,0010009;0,0010077;0,0010142;0,00102035;0,0010259;0,001026537;0,00103148;0,001036447;0,001040896;0,001045365;0,001049852;0,001054515;0,001059122;0,00106375;0,001068397;0,001073003;0,001077634
Non-Annex_I;Oceania;COK;Cook Islands;2.D;Non-Energy Products from Fuels and Solvent Use;CO2;fossil;0,108645514;0,108898997;0,116797464;0,122521975;0,122010235;0,13148428;0,096094995;0,091111158;0,132866164;0,125734417;0,131338764;0,197747044;0,234722933;0,19310048;0,178867239;0,11656815;0,091849245;0,087398948;0,103646038;0,097965334;0,110770754;0,093959323;0,122847487;0,129477663;0,133293408;0,117808428;0,118994154;0,116788349;0,111703559;0,117847277;0,142235217;0,131259912;0,09988455;0,095901037;0,129497958;0,20405757;0,23699719;0,22544745;0,242813715;0,226882565;0,245322209;0,259512451;0,576707725;0,835570564;0,434770864;0,264862485;0,511700649;0,332429042;0,252910584;0,257595998;0,193620785;0,207707682;0,226845987;0,203998516;0,184137088
Non-Annex_I;Rest South America;COL;Colombia;1.A.1.a;Main Activity Electricity and Heat Production;CO2;fossil;3556,3489;3556,3489;3165,028025;3751,442948;3794,342558;3294,372877;3772,292055;3916,338294;4235,838213;4661,237297;4890,789762;5115,237193;5584,171619;5983,865899;6327,614476;6567,966802;6938,511494;7124,837487;7344,331973;7313,450495;7949,268401;8448,124368;9243,697758;9192,970428;8022,016583;9164,255295;6327,292002;9273,383154;9404,914569;5419,262928;7141,518514;7419,275301;7187,746325;7366,551118;6025,104243;6861,252175;7095,56938;7314,763113;6266,634418;10432,72812;11958,60774;7523,570766;8861,485674;14551,06211;15805,16855;17654,50988;17287,03103;10754,38628;13012,35006;15279,44244;18288,87437;12824,49014;12865,83043;18761,14836;20222,73298
Non-Annex_I;Rest South America;COL;Colombia;1.A.1.bc;Petroleum Refining - Manufacture of Solid Fuels and Other Energy Industries;CO2;fossil;2652,152845;2652,152845;2945,881225;2910,906169;2812,120254;2141,915279;2195,82263;2418,365777;3819,401318;3904,698587;4096,329749;4505,604831;4402,964237;4856,605778;4615,13608;5025,557075;4745,831384;4516,527403;4511,593719;4390,711182;4495,42048;4490,17943;4354,495813;4903,465161;4392,793129;4886,731288;5613,837379;5295,75008;6853,126819;6567,324772;6554,988752;6510,468773;6212,262118;6308,009015;6317,192188;6073,989823;5261,620452;5250,84846;4783,865036;6821,068127;5627,051462;6130,864228;6463,457375;4439,163704;3988,705065;4197,525774;5507,615554;5248,299886;5143,140717;3903,604251;3697,071134;5054,665522;3849,930452;3618,561856;3729,322238
Non-Annex_I;Rest South America;COL;Colombia;1.A.2;Manufacturing Industries and Construction;CO2;fossil;5442,422106;5442,422106;5134,230813;5275,594411;5263,132828;8607,293091;9222,708763;10288,84334;10417,40304;9872,990181;9834,383096;9814,658129;9260,158139;9704,683969;9754,500796;10111,30432;10427,78934;11293,75234;10657,3624;11471,10181;12822,44608;13342,16242;13720,89973;15202,82644;16154,29713;15866,32355;16568,53322;17337,52491;15925,80666;14954,1442;16357,37756;16200,50883;16223,75668;14728,56239;14172,84196;14963,67464;11999,18268;12374,54996;13975,19806;12268,15766;12170,92805;15421,58293;12094,35445;16749,59028;16332,30545;14442,90906;14748,75316;15417,25537;15832,92354;14588,57127;13902,44112;15737,17611;11918,83475;11935,46368;12886,45557
Non-Annex_I;Rest South America;COL;Colombia;1.A.3.a;Civil Aviation;CO2;fossil;178,752035;178,752035;166,208091;166,208091;156,800056;116,032014;106,623979;112,896098;112,896098;109,759895;112,896098;119,167923;116,032014;109,759895;84,672;81,536091;81,536091;65,855937;100,35186;109,759895;94,080035;81,536091;81,536091;65,855937;65,855937;59,584112;53,311993;119,6223416;119,738718;113,6999229;104,5252118;95,35020677;92,21429777;89,19504923;92,21429777;82,92322423;76,76747463;70,72867956;76,88442916;67,82609449;67,82609449;80,02033816;83,15625416;65,03987588;80,25337502;70,96200349;70,96200349;68,27606079;60,52694025;72,06727115;30,942961;40,959422;40,959422;40,959422;41,34552605
